"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","count.services","count.kernel","count.sessions","apdex_s","apdex_t","apdex_f","apdex_score","db_throughput","db_duration","external_throughput","external_duration","length","error_rate","bg_rate","count.503","count.Other","count.Web","queue_duration"
"261","Diract-Browser",2017-09-01 19:20:00,2017-09-01 19:30:00,319937,0.000285296336635025,4294.9632,32150.542336,57.1153030395508,16.328657245636,0.863832724094391,0,5.0244966041646e-05,1.34675834774971,0,0.109969045221806,3740516.01,0,0,0,0,0,269732,48917,1288,0.920000016689301,0,0,140,0.0300870294264706,0,0,100,0,319937,0,0
"262","Diract-Browser",2017-09-01 19:30:00,2017-09-01 19:40:00,320118,0.000288473024241061,4294.9632,32138.569728,57.1135139465332,16.0907353401184,0.864120721817017,0,2.89376948785502e-05,1.32523712515831,0,0.106746020168066,3730358.895,0,0,0,0,0,269613,49205,1300,0.920000016689301,0,0,132,0.0368407245846154,0,0,100,0,320118,0,0
"263","Diract-Browser",2017-09-01 19:40:00,2017-09-01 19:50:00,320004,0.000286018468959763,4294.9632,32117.315584,57.1118621826172,16.0178538322449,0.854772686958313,0,2.93783952656668e-05,1.26088644862175,0,0.108140544593334,3528911.71,0,0,0,0,0,270042,48684,1278,0.920000016689301,0,0,142,0.0298845222238806,0,0,100,0,320004,0,0
"264","Diract-Browser",2017-09-01 19:50:00,2017-09-01 20:00:00,320002,0.000289582675623902,4294.9632,32124.024832,57.1098747253418,16.0013461112976,0.864124000072479,0,4.6068092706264e-05,1.39357964992523,0,0.109301464259624,3674326.82,0,0,0,0,0,269358,49394,1250,0.920000016689301,0,0,156,0.0371254372972973,0,0,100,0,320002,0,0
"265","Diract-Browser",2017-09-01 20:00:00,2017-09-01 20:10:00,319885,0.000289646497037998,4294.9632,32169.854976,57.1078033447266,15.4574246406555,0.89635751247406,0,3.3498113771202e-05,1.22337498664856,0,0.106493187695742,3570311.65,0,0,0,0,0,269466,49234,1185,0.920000016689301,0,0,142,0.0354197391029412,0,0,100,0,319885,0,0
"266","Diract-Browser",2017-09-01 20:10:00,2017-09-01 20:20:00,320260,0.000290803947324049,4294.9632,32156.155904,57.105827331543,15.3796273231506,0.896133637428284,0,4.18756415456301e-05,1.35379546880722,0,0.107884562760592,3678909.63,0,0,0,0,0,269832,49224,1204,0.920000016689301,0,0,162,0.0361844264533333,0,0,100,0,320260,0,0
"267","Diract-Browser",2017-09-01 20:20:00,2017-09-01 20:30:00,320106,0.000289339152627567,4294.9632,32156.22144,57.103889465332,15.1749489784241,0.970186233520508,0,4.18668110796716e-05,1.29160531163216,0,0.108081319183111,3636243.69,0,0,0,0,0,269233,49743,1130,0.920000016689301,0,0,156,0.037177809,0,0,100,0,320106,0,0
"268","Diract-Browser",2017-09-01 20:30:00,2017-09-01 20:40:00,319990,0.000290814517597425,4294.9632,32143.796224,57.1019172668457,14.783685874939,0.870802360773087,0,3.73457685782341e-05,1.00075449347496,0,0.105825335532427,3578483.405,0,0,0,0,0,268839,50047,1104,0.920000016689301,0,0,152,0.0388943637567568,0,0,100,0,319990,0,0
"269","Diract-Browser",2017-09-01 20:40:00,2017-09-01 20:50:00,319918,0.00028917663375615,4294.9632,32124.882944,57.0997352600098,14.4829482078552,0.921946960687637,0,3.76924559532199e-05,1.0434947013855,0,0.108860044926405,3442811.1,0,0,0,0,0,268781,49985,1152,0.920000016689301,0,0,150,0.0341490326911765,0,0,100,0,319918,0,0
"270","Diract-Browser",2017-09-01 20:50:00,2017-09-01 21:00:00,320092,0.000290662324253652,4294.9632,32149.047296,57.0979423522949,14.2710683822632,0.971955782175064,0,4.24127403675811e-05,1.1114428460598,0,0.110544362664223,3303498.8,0,0,0,0,0,268286,50742,1064,0.920000016689301,0,0,160,0.0320934344054054,0,0,100,0,320092,0,0
"271","Diract-Browser",2017-09-01 21:00:00,2017-09-01 21:10:00,320100,0.000290840683230241,4294.9632,32160.933888,57.0959701538086,13.7804758071899,0.860558533668518,0,3.81577610824024e-05,1.169136095047,0,0.106036364287138,3325441.465,0,0,0,0,0,268477,50566,1057,0.920000016689301,0,0,144,0.0381015856428571,0,0,100,0,320100,0,0
"272","Diract-Browser",2017-09-01 21:10:00,2017-09-01 21:20:00,320082,0.000293409746802382,4294.9632,32148.146176,57.0939559936523,13.3937092781067,0.793396770954132,0,4.60481052869e-05,1.02766667604446,0,0.107918994128704,3252736.72,0,0,0,0,0,268241,50803,1038,0.920000016689301,0,0,188,0.0339060385238095,0,0,100,0,320082,0,0
"273","Diract-Browser",2017-09-01 21:20:00,2017-09-01 21:30:00,319892,0.00029269260099346,4294.9632,32148.318208,57.0920066833496,13.2311923027039,0.813385862112045,0,3.76693373254966e-05,1.10158331990242,0,0.109070196002722,3397697.315,0,0,0,0,0,267805,51133,954,0.920000016689301,0,0,168,0.035461817575,0,0,100,0,319892,0,0
"274","Diract-Browser",2017-09-01 21:30:00,2017-09-01 21:40:00,320034,0.00029150466677603,4294.9632,32139.849728,57.0900993347168,12.9873261451721,0.774107229709625,0,3.34955882863142e-05,1.01614167690277,0,0.10860847979784,3231629.9,0,0,0,0,0,268049,51007,978,0.920000016689301,0,0,164,0.03735487604,0,0,100,0,320034,0,0
"275","Diract-Browser",2017-09-01 21:40:00,2017-09-01 21:50:00,319936,0.000292592946239248,4294.9632,32123.793408,57.0880966186523,12.9275783538818,0.765838772058487,0,4.60281487903558e-05,1.07187546491623,0,0.107327291369438,3298687.57,0,0,0,0,0,267925,50975,1036,0.920000016689301,0,0,152,0.0336235496216216,0,0,100,0,319936,0,0
"276","Diract-Browser",2017-09-01 21:50:00,2017-09-01 22:00:00,320184,0.000302691860217875,4294.9632,32118.079488,57.0862770080566,12.7088809967041,0.765156120061874,0,4.99155859870371e-05,1.07629749178886,1.6670000331942e-05,0.110102026164532,3113180.645,0,0,0,0,0,267448,51806,930,0.920000016689301,0,0,164,0.0756559643717949,0,0,100,0,320184,0,0
"277","Diract-Browser",2017-09-01 22:00:00,2017-09-01 22:10:00,320166,0.000292770059487891,4294.9632,32105.566208,57.0842437744141,12.5716633796692,0.763046896457672,0,3.34970573021565e-05,1.00064296126366,0,0.109114044904709,3066514.6375,0,0,0,0,0,267823,51432,911,0.920000016689301,0,0,186,0.0329349007586207,0,0,100,0,320166,0,0
"278","Diract-Browser",2017-09-01 22:10:00,2017-09-01 22:20:00,319953,0.000294409771438305,4294.9632,32088.471552,57.0822677612305,12.4913311004639,0.746042561531067,0,2.4727413256187e-05,0.899189412593842,0,0.108024083077908,3113374.1675,0,0,0,0,0,267332,51734,887,0.920000016689301,0,0,168,0.03328135592,0,0,100,0,319953,0,0
"279","Diract-Browser",2017-09-01 22:20:00,2017-09-01 22:30:00,319925,0.000303877572743612,4294.9632,32091.219968,57.0801162719727,12.4061845779419,0.761684447526932,0,5.11687248945236e-05,0.88856203854084,0,0.109469029307365,3230382.8325,0,0,0,0,0,267218,51790,917,0.920000016689301,0,0,182,0.0713723486976744,0,0,100,0,319925,0,0
"280","Diract-Browser",2017-09-01 22:30:00,2017-09-01 22:40:00,320082,0.000293170421473247,4294.9632,32088.788992,57.0780181884766,12.2136081695557,0.754685586690903,0,4.6034439583309e-05,0.816241675615311,0,0.108768484741449,3114366.165,0,0,0,0,0,266927,52251,904,0.920000016689301,0,0,170,0.0328913553037975,0,0,100,0,320082,0,0
"281","Diract-Browser",2017-09-01 22:40:00,2017-09-01 22:50:00,320053,0.000295072106569849,4294.9632,32075.03872,57.075984954834,11.9886459350586,0.742547345161438,0,2.93065033474704e-05,1.01942500472069,0,0.108560898154974,2885233.29,0,0,0,0,0,266754,52397,902,0.920000016689301,0,0,180,0.0396250310481928,0,0,100,0,320053,0,0
