"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","count.services","count.kernel","count.sessions","apdex_s","apdex_t","apdex_f","apdex_score","db_throughput","db_duration","external_throughput","external_duration","length","error_rate","bg_rate","count.200","count.503","count.Other","count.Web","queue_duration"
"47","Browser-Monitoring-Service-Production",2017-08-31 07:40:00,2017-08-31 07:50:00,196285356,0.00135560095799363,4294.9632,32402.116608,56.7942390441895,32.0836222512381,1.10405256492751,0,5.08963382474446e-05,3.23011308056968,0,0.109023714704173,5521969.91785714,0,0,0,0,0,170247741,20904377,5133238,0.920000016689301,21371,0.00345252111062972,4400640,0.0141374291832706,0,0.00145655287702665,100,0,0,196285356,0,0
"48","Browser-Monitoring-Service-Production",2017-08-31 07:50:00,2017-08-31 08:00:00,199451335,0.00134378585599796,4294.9632,32406.972416,56.7919540405273,31.9056034088135,1.1164795586041,0,2.99298431595422e-05,3.16377974408013,0,0.109147517808846,5609140.82142857,0,0,0,0,0,173036328,21307535,5107472,0.920000016689301,24939,0.00577481540466541,4340617,0.0145624002472207,0,0.00245623825982413,100,0,0,199451335,0,0
"49","Browser-Monitoring-Service-Production",2017-08-31 08:00:00,2017-08-31 08:10:00,200436778,0.00135011349135554,4294.9632,32386.287616,56.789436340332,32.9922546659197,1.13721304280417,0,3.59312658214809e-05,3.24159517458507,0,0.110712843814066,5693297.46071429,0,0,0,0,0,173766710,21528585,5141483,0.920000016689301,24186,0.0107195886731642,4406249,0.0152903357675075,0,0.0029201227730771,100,0,0,200436778,0,0
"50","Browser-Monitoring-Service-Production",2017-08-31 08:10:00,2017-08-31 08:20:00,196254777,0.0013950711258142,4294.9632,32403.84512,56.7871513366699,31.895124571664,1.10635238460132,0,4.79194721784942e-05,2.85066072429929,0,0.108968848096473,5565174.65714286,0,0,0,0,0,169998999,21188237,5067541,0.920000016689301,23964,0.00631100325139195,4351081,0.0157278721576551,0,0.00242796637760313,99.9999373263663,123,0,196254654,123,0
"51","Browser-Monitoring-Service-Production",2017-08-31 08:20:00,2017-08-31 08:30:00,196638119,0.00137008229744914,4294.9632,32395.4688,56.7836303710938,31.6935229982649,1.11120448793684,0,5.08719370243073e-05,2.98681818587439,0,0.110364479678018,5665870.525,0,0,0,0,0,170173773,21359760,5104586,0.920000016689301,26070,0.0132588728855015,4390950,0.0148544609250521,0,0.00211352713356661,100,0,0,196638119,0,0
"52","Browser-Monitoring-Service-Production",2017-08-31 08:30:00,2017-08-31 08:40:00,196611059,0.00131381624933392,4294.9632,32376.621056,56.7810935974121,32.3503496987479,1.1231432386807,0,4.78765757309572e-05,3.11368173360825,0,0.111688415919031,5623437.10714286,0,0,0,0,0,170066526,21434494,5110039,0.920000016689301,30144,0.0218830136586308,4388955,0.0123067597081779,0,0.0020400683564804,99.9999608363841,77,0,196610982,77,0
"53","Browser-Monitoring-Service-Production",2017-08-31 08:40:00,2017-08-31 08:50:00,194134229,0.0013723540931406,4294.9632,32400.46592,56.779109954834,31.6678380966187,1.11674278123038,0,4.19033131038304e-05,2.84660579477038,0,0.110908616866384,5574983.78571429,0,0,0,0,0,167709620,21373861,5050748,0.920000016689301,18315,0.00696070973187698,4333596,0.0149299829911558,0,0.0026615605226423,100,0,0,194134229,0,0
"54","Browser-Monitoring-Service-Production",2017-08-31 08:50:00,2017-08-31 09:00:00,195393833,0.00136467351105801,4294.9632,32382.038016,56.7768783569336,31.6637682233538,1.11115475637572,0,4.135914397401e-05,2.83628193821226,0,0.109811081950154,5554029.62857143,0,0,0,0,0,168730643,21662345,5000845,0.920000016689301,26506,0.00972578440848307,4318486,0.0129585715914384,0,0.00276057842623928,100,0,0,195393833,0,0
"55","Browser-Monitoring-Service-Production",2017-08-31 09:00:00,2017-08-31 09:10:00,194282107,0.00142688785970357,4294.9632,32376.891392,56.7737770080566,32.516772542681,1.12078003798212,0,5.39602580309812e-05,2.94835114479065,0,0.110624162214143,5644884.12142857,0,0,0,0,0,167532989,21698424,5050694,0.920000016689301,20978,0.00850372595762712,4225796,0.0170268940659615,0,0.00231004289036252,100,0,0,194282107,0,0
"56","Browser-Monitoring-Service-Production",2017-08-31 09:10:00,2017-08-31 09:20:00,190663045,0.00136403307983736,4294.9632,32401.526784,56.7712516784668,31.3321180343628,1.10203422818865,0,3.92517065068075e-05,2.88806084224156,0,0.110601795571191,5621744.66785714,0,0,0,0,0,164346526,21309635,5006884,0.920000016689301,21007,0.00844708224399907,4207035,0.0140071120228359,0,0.0023601846912704,100,0,0,190663045,0,0
"57","Browser-Monitoring-Service-Production",2017-08-31 09:20:00,2017-08-31 09:30:00,190743231,0.0014076794667616,4294.9632,32383.244288,56.7687606811523,31.5998856680734,1.09416659389223,0,3.86467776739404e-05,3.38991991962705,0,0.109399124979973,5598803.89285714,0,0,0,0,0,164357676,21339382,5046173,0.920000016689301,29402,0.0124379954152,4224813,0.0151168013572039,0,0.0020933901449955,100,0,0,190743231,0,0
"58","Browser-Monitoring-Service-Production",2017-08-31 09:30:00,2017-08-31 09:40:00,190551552,0.00138183933230579,4294.9632,32371.646464,56.765869140625,31.6623604638236,1.10655235392707,0,4.52435059352346e-05,2.90934656347547,0,0.110978490539959,5484738.22142857,0,0,0,0,0,164191565,21403767,4956220,0.920000016689301,16469,0.00425540527250665,4179447,0.0132016406762999,0,0.00207083067998313,100,0,0,190551552,0,0
"59","Browser-Monitoring-Service-Production",2017-08-31 09:40:00,2017-08-31 09:50:00,188906444,0.00137025175499985,4294.9632,32398.874624,56.7622756958008,31.2619910921369,1.09866004756519,0,5.63221695171835e-05,3.04660915476935,0,0.112037017941475,5531115.76428571,0,0,0,0,0,162796479,21135738,4974227,0.920000016689301,27885,0.0121243798965255,4179912,0.0140509044530434,0,0.00171566407761082,100,0,0,188906444,0,0
"60","Browser-Monitoring-Service-Production",2017-08-31 09:50:00,2017-08-31 10:00:00,175978606,0.00139188380274818,4294.9632,32404.82816,56.7593421936035,31.1675000871931,1.09354298455375,0,4.50058003999792e-05,3.13087511914117,0,0.110045312238591,5450989.51071429,0,0,0,0,0,151677922,19770891,4529793,0.920000016689301,26405,0.0134309873730265,3833198,0.0143413569267308,0,0.00256281152721485,100,0,0,175978606,0,0
"61","Browser-Monitoring-Service-Production",2017-08-31 10:00:00,2017-08-31 10:10:00,182554515,0.00138712998181226,4294.9632,32374.759424,56.7572784423828,31.8323756626674,1.14180508255959,0,4.19058794380232e-05,2.88629167420524,0,0.110409495021616,5623373.68928571,0,0,0,0,0,157216323,20576950,4761242,0.920000016689301,23170,0.00988515007275882,3935873,0.0156055444173173,0,0.00314097955890053,100,0,0,182554515,0,0
"62","Browser-Monitoring-Service-Production",2017-08-31 10:10:00,2017-08-31 10:20:00,174737181,0.00147043884246143,4294.9632,32383.778816,56.7549057006836,29.993803024292,1.10816070437431,0,4.48928078964985e-05,2.98481634684971,0,0.110258782016379,5539855.80714286,0,0,0,0,0,149232166,20652193,4852822,0.910000026226044,19480,0.00636636560520284,3943752,0.0149324163706627,0,0.00227770642585793,100,0,0,174737181,0,0
