"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","count.services","count.sessions","count.kernel","count.system","apdex_s","apdex_t","apdex_f","apdex_score","db_throughput","db_duration","external_throughput","external_duration","length","error_rate","bg_rate","count.Other","queue_duration"
"15","BST-Cassandra",2017-08-31 02:20:00,2017-08-31 02:30:00,3431682,0.000197595911361834,0,59538.243584,68.2642974853516,7.36272478103638,1.66243464946747,0,0.164771693944931,2.03680000305176,0.755820280313492,5.70078048706055,1079388.14182692,0,0,0,0,0,0,3083544,339646,8492,0.949999988079071,0,0,0,0,0,0,100,3431682,0
"16","BST-Cassandra",2017-08-31 02:30:00,2017-08-31 02:40:00,3405266,0.000198057856935405,0,59561.271296,68.2311019897461,7.52069234848022,1.6947217464447,0,0.156164607405663,2.09521362781525,0.701766037940979,5.48012313842773,1090015.35817308,0,0,0,0,0,0,3057350,339241,8675,0.949999988079071,0,0,0,0,0,0,100,3405266,0
"17","BST-Cassandra",2017-08-31 02:40:00,2017-08-31 02:50:00,3356896,0.000191397033884875,0,59505.631232,68.2748107910156,7.3883373260498,1.66349227428436,0,0.141510371863842,2.76691479682922,0.711817908287048,5.33903188705444,1071901.16586538,0,0,0,0,0,0,2999428,349578,7890,0.949999988079071,0,0,0,0,0,0,100,3356896,0
"18","BST-Cassandra",2017-08-31 02:50:00,2017-08-31 03:00:00,3364516,0.000184702578240377,0,59499.118592,68.2361907958984,7.50782661437988,1.69890314340591,0,0.169083476811647,2.58478832244873,0.738599848747253,5.67554974555969,1073608.07451923,0,0,0,0,0,0,3044197,313173,7146,0.949999988079071,0,0,0,0,0,0,100,3364516,0
"19","BST-Cassandra",2017-08-31 03:00:00,2017-08-31 03:10:00,3434778,0.000193172225296366,0,59487.596544,68.2065505981445,8.10114507675171,1.69674279689789,0,0.192802312970161,2.29798336029053,0.929928296804428,6.44929800033569,1082651.72836538,0,0,0,0,0,0,3100293,325766,8719,0.949999988079071,0,0,0,0,0,0,100,3434778,0
"20","BST-Cassandra",2017-08-31 03:10:00,2017-08-31 03:20:00,3425066,0.00019463748274515,0,59619.1232,68.241325378418,7.81709198951721,1.70544860363007,0,0.159299550950527,2.38118183612823,0.804011738300323,6.06984691619873,1089682.58894231,0,0,0,0,0,0,3096013,320516,8537,0.949999988079071,0,0,0,0,0,0,100,3425066,0
"21","BST-Cassandra",2017-08-31 03:20:00,2017-08-31 03:30:00,3477550,0.0001916573425702,0,59652.026368,68.2224655151367,7.94283208847046,1.6812851190567,0,0.176480607688427,2.83034994602203,0.896976453065872,5.59649276733398,1106011.29326923,0,0,0,0,0,0,3106152,363000,8398,0.949999988079071,0,0,0,0,0,0,100,3477550,0
"22","BST-Cassandra",2017-08-31 03:30:00,2017-08-31 03:40:00,3456299,0.000193090284811007,0,59541.48352,68.2532806396484,7.46463689804077,1.66598719358444,0,0.190314690023661,2.3496833562851,0.787377408146858,5.32255373001099,1103449.99519231,0,0,0,0,0,0,3132498,315088,8713,0.949999988079071,0,0,0,0,0,0,100,3456299,0
"23","BST-Cassandra",2017-08-31 03:40:00,2017-08-31 03:50:00,3617172,0.000187766947542721,0,59606.016,68.2606964111328,8.67631607055664,1.73110728263855,0,0.200591072440147,2.75283336639404,0.909648829698563,6.43103775978088,1118979.12980769,0,0,0,0,0,0,3292155,316131,8886,0.949999988079071,0,0,0,0,0,0,100,3617172,0
"24","BST-Cassandra",2017-08-31 03:50:00,2017-08-31 04:00:00,3595140,0.000188654919555845,0,59575.554048,68.2210693359375,8.56642875671387,1.78529953956604,0,0.292391434311867,2.49614827632904,1.3364817738533,6.98302698135376,1147496.30288462,0,0,0,0,0,0,3247175,339599,8366,0.949999988079071,0,0,0,0,0,0,100,3595140,0
"25","BST-Cassandra",2017-08-31 04:00:00,2017-08-31 04:10:00,3641789,0.000196225001635735,0,59590.393856,68.214599609375,7.9732629776001,1.74580973386765,0,0.169812360405922,2.32349257469177,0.764503157138824,6.26311950683594,1161079.98076923,0,0,0,0,0,0,3309859,323043,8887,0.949999988079071,0,0,0,0,0,0,100,3641789,0
"26","BST-Cassandra",2017-08-31 04:10:00,2017-08-31 04:20:00,3679490,0.000196507273699073,0,59579.342848,68.2590789794922,7.67262592315674,1.77302067279816,0,0.185470652580261,2.34094998836517,0.856549662351608,6.03449144363403,1168288.42307692,0,0,0,0,0,0,3314174,356284,9032,0.949999988079071,0,0,0,0,0,0,100,3679490,0
"27","BST-Cassandra",2017-08-31 04:20:00,2017-08-31 04:30:00,3741412,0.000199042330047854,0,59519.873024,68.2190704345703,8.10865774154663,1.79753572940826,0,0.203250592947006,2.90341668128967,0.927677172422409,6.57090229988098,1184376.30528846,0,0,0,0,0,0,3372088,359369,9955,0.949999988079071,0,0,0,0,0,0,100,3741412,0
"28","BST-Cassandra",2017-08-31 04:30:00,2017-08-31 04:40:00,3909665,0.000200042658832406,0,59515.789312,68.2807922363281,7.50534734725952,1.69470200538635,0,0.119336184859276,2.50309846401215,0.551380676031113,4.63186278343201,1206260.78846154,0,0,0,0,0,0,3491667,406143,11855,0.949999988079071,0,0,0,0,0,0,100,3909665,0
"29","BST-Cassandra",2017-08-31 04:40:00,2017-08-31 04:50:00,3987513,0.00019797595940753,0,59515.957248,68.2310256958008,8.06423406600952,1.81854727268219,0,0.171178050339222,2.31126301288605,0.662528944015503,5.84237818717957,1245865.06490385,0,0,0,0,0,0,3609577,367659,10277,0.949999988079071,0,0,0,0,0,0,100,3987513,0
"30","BST-Cassandra",2017-08-31 04:50:00,2017-08-31 05:00:00,3999394,0.00019030955484981,0,59544.510464,68.2127532958984,8.15740690231323,1.81471046209335,0,0.183175446093082,3.15801062583923,0.790114054083824,5.79962811470032,1238470.43269231,0,0,0,0,0,0,3680317,309641,9436,0.959999978542328,0,0,0,0,0,0,100,3999394,0
"31","BST-Cassandra",2017-08-31 05:00:00,2017-08-31 05:10:00,4099661,0.000188224246428668,0,59671.568384,68.2367248535156,8.11318941116333,1.80076113939285,0,0.152410883456469,2.79995000362396,0.582425805926323,5.79654965400696,1262787.82692308,0,0,0,0,0,0,3743174,346738,9749,0.959999978542328,0,0,0,0,0,0,100,4099661,0
"32","BST-Cassandra",2017-08-31 05:10:00,2017-08-31 05:20:00,4156042,0.000193886670430905,0,59666.272256,68.2322235107422,8.33270101547241,1.84404635429382,0,0.167894838750362,2.31308336257935,0.707852864265442,5.68949489593506,1302184.58173077,0,0,0,0,0,0,3787248,356821,11973,0.949999988079071,0,0,0,0,0,0,100,4156042,0
"33","BST-Cassandra",2017-08-31 05:20:00,2017-08-31 05:30:00,4316287,0.000195078146146445,0,59618.332672,68.2555923461914,8.37188768386841,1.90764482021332,0,0.203201445937157,2.51631667613983,0.851605880260468,6.66589508056641,1322057.60576923,0,0,0,0,0,0,3941085,363300,11902,0.959999978542328,0,0,0,0,0,0,100,4316287,0
"34","BST-Cassandra",2017-08-31 05:30:00,2017-08-31 05:40:00,4379620,0.000187819986749992,0,59599.507456,68.195198059082,8.93246736526489,1.87299294471741,0,0.164917549490929,2.85021667480469,0.702810537815094,6.32845077514648,1329855.3125,0,0,0,0,0,0,4003464,364446,11710,0.959999978542328,0,0,0,0,0,0,100,4379620,0
