"","X1","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.kernel","event_count.sessions","event_count.services","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.Other","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute.x","cpm.OtherTransaction/NettyDispatcher/NettyDispatcher.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute.y","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute.y","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute.y","cpm.OtherTransaction/NettyDispatcher/NettyDispatcher.y","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute","duration.OtherTransaction/NettyDispatcher/NettyDispatcher","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute.y","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute","queue_duration","deploys","stl_rpm","stl_duration","stl_apdex_score","stl_error_pct"
"3080",3080,"BST-Cassandra",2017-10-19 02:10:00,2017-10-19 02:20:00,3484037,0.000209174389425543,0,59249.307648,66.7708892822266,7.34299879074097,1.9442777633667,0,0.135831991583109,2.07800000905991,0.639356756210327,4.84681859016418,1130637.21875,0,0,0,0,0,3436084,39775,8178,0.990000009536743,0,0,0,0,0,0,100,348403.7,30.5,451.4,153727.5,194194.3,0,30.5,451.4,153727.5,194194.3,0.0976602299540984,0.00230583213336287,0.00043102459362118,1.3374791982051e-05,0,0,0,0,3497.24027012475,2.81125102059903e-06,1.11022302462516e-16,0
"3081",3081,"BST-Cassandra",2017-10-19 02:20:00,2017-10-19 02:30:00,3491079,0.000204767137806678,0,59360.50176,66.7686080932617,7.78042373657227,1.99739136695862,0,0.17006736472249,2.61760001182556,0.63021691441536,5.69016327857971,1131593.9375,0,0,0,0,0,3444344,40461,6274,0.990000009536743,0,0,0,0,0,0,100,349107.9,13.5,379.7,153543.6,195171.1,0,13.5,379.7,153543.6,195171.1,0.114426376666667,0.00202015624440348,0.000433104688870783,1.36985596310109e-05,0,0,0,0,-153.947797994129,5.23526070584198e-07,1.11022302462516e-16,0
"3082",3082,"BST-Cassandra",2017-10-19 02:30:00,2017-10-19 02:40:00,3480937,0.000208026653162353,0,59411.890176,66.7754821777344,7.65673122406006,1.97948974370956,0,0.158290368318558,2.15311212539673,0.642588198184967,5.78697185516357,1131991.22596154,0,0,0,0,0,3436915,37837,6185,0.990000009536743,0,0,0,0,0,0,100,348093.7,34.8,464,153295,194299.9,0,34.8,464,153295,194299.9,0.0610277043477011,0.00187922759353448,0.000435790897350207,1.34455863018972e-05,0,0,0,0,-2159.65029226663,6.3674660769696e-06,1.11022302462516e-16,0
"3083",3083,"BST-Cassandra",2017-10-19 02:40:00,2017-10-19 02:50:00,3507960,0.000194532582151735,0,59395.772416,66.8119125366211,7.63629064559936,1.97684128284454,0,0.165763145685196,2.19948587417603,0.655366259813309,5.75436549186707,1156755.68509615,0,0,0,0,0,3466959,34207,6794,0.990000009536743,0,0,0,0,0,0,100,350796,22,407.1,153271.9,197095,0,22,407.1,153271.9,197095,0.0404686266,0.00177148745615328,0.000417076607653458,1.37174725858089e-05,0,0,0,0,-20799.5815941468,-4.88573293018829e-06,1.11022302462516e-16,0
"3084",3084,"BST-Cassandra",2017-10-19 02:50:00,2017-10-19 03:00:00,3493761,0.000202636859500979,0,59345.956864,66.769172668457,7.69313688278198,1.98017919063568,0,0.158997094631195,2.05312039852142,0.715463560819626,5.47171092033386,1114799.35096154,0,0,0,0,0,3449757,37601,6403,0.990000009536743,0,0,0,0,0,0,100,349376.1,17.3,429.9,155480.7,193448.2,0,17.3,429.9,155480.7,193448.2,0.0559262987861272,0.00391116556710863,0.000421204485267946,1.37420375573409e-05,0,0,0,0,-84064.9329463919,1.81771261809045e-06,1.11022302462516e-16,0
"3085",3085,"BST-Cassandra",2017-10-19 03:00:00,2017-10-19 03:10:00,3582222,0.000198383746565121,0,59338.235904,66.7164916992188,8.19697990417481,1.97899353504181,0,0.172660111635923,2.60199995040894,0.787484937906265,5.99999260902405,1129630.00721154,0,0,0,0,0,3536860,38350,7012,0.990000009536743,0,0,0,0,0,0,100,358222.2,9.1,418.2,158905.3,198889.6,0,9.1,418.2,158905.3,198889.6,0.0670532835714286,0.00195124397919656,0.000419103901806296,1.52920805235668e-05,0,0,0,0,-64474.1338894647,-1.50204119481011e-06,1.11022302462516e-16,0
"3086",3086,"BST-Cassandra",2017-10-19 03:10:00,2017-10-19 03:20:00,3608009,0.000200793476692824,0,59331.964928,66.7540969848633,7.96323671340942,2.01345875263214,0,0.170648939907551,2.34853336811066,0.837272322177887,6.34753017425537,1164632.32932692,0,0,0,0,0,3560152,40723,7134,0.990000009536743,0,0,0,0,0,0,100,360800.9,13.6,463.1,161294.1,199030.1,0,13.6,463.1,161294.1,199030.1,0.140892575955882,0.00198703288404232,0.000413752913894557,1.44411788684224e-05,0,0,0,0,-21988.5065051946,-1.09436654489322e-06,1.11022302462516e-16,0
"3087",3087,"BST-Cassandra",2017-10-19 03:20:00,2017-10-19 03:30:00,3606483,0.000195413175782334,0,59285.221376,66.74609375,8.2019660949707,2.07640373706818,0,0.200182528793812,2.49571671485901,0.844968551397324,6.54359693527222,1174528.12019231,0,0,0,0,0,3561905,37918,6660,0.990000009536743,0,0,0,0,0,0,100,360648.3,18,395.4,159110.3,201124.6,0,18,395.4,159110.3,201124.6,0.0619344481388889,0.00195398780854831,0.000414330147564928,1.32445693833574e-05,0,0,0,0,-32509.6520119724,-3.173390176537e-06,0,0
"3088",3088,"BST-Cassandra",2017-10-19 03:30:00,2017-10-19 03:40:00,3669427,0.00019433586798511,0,59212.611584,66.7929916381836,9.32305393218994,2.1037810087204,0,0.300283917784691,3.04240000247955,1.37333452105522,8.40336809158325,1171601.92788462,0,0,0,0,0,3626734,36182,6511,0.990000009536743,0,0,0,0,0,0,100,366942.7,18.8,396.1,158723.9,207803.9,0,18.8,396.1,158723.9,207803.9,0.0662753643031915,0.00234810710350921,0.000418767627562705,1.28276466043226e-05,0,0,0,0,-12142.9354024446,-4.9605325956801e-06,0,0
"3089",3089,"BST-Cassandra",2017-10-19 03:40:00,2017-10-19 03:50:00,3748327,0.00020137009676397,0,59244.40064,66.7682266235352,8.15144062042236,2.03547044992447,0,0.2550133228302,2.4242166519165,1.10623000860214,7.08699455261231,1184577.19471154,0,0,0,0,0,3701440,39443,7444,0.990000009536743,0,0,0,0,0,0,100,374832.7,18.8,400,167845.9,206568,0,18.8,400,167845.9,206568,0.112778607819149,0.00219359053225,0.000415843393372135,1.29972426019519e-05,0,0,0,0,-5243.88527199486,5.52650424607664e-07,0,0
"3090",3090,"BST-Cassandra",2017-10-19 03:50:00,2017-10-19 04:00:00,3744561,0.000198809865818717,0,59196.727296,66.707275390625,9.11212816238403,2.10526788234711,0,0.216695699095726,3.42613332271576,0.868476808071136,6.84447689056397,1199381.58173077,0,0,0,0,0,3696432,40391,7738,0.990000009536743,0,0,0,0,0,0,100,374456.1,23.5,442.9,164471.6,209518.1,0,23.5,442.9,164471.6,209518.1,0.0456795099702128,0.00194990402506209,0.000423929270472835,1.32884014197341e-05,0,0,0,0,-45227.3479050593,-1.8932726522649e-06,1.11022302462516e-16,0
"3091",3091,"BST-Cassandra",2017-10-19 04:00:00,2017-10-19 04:10:00,3778312,0.000208377863536415,0,59267.055616,66.7152099609375,8.17380828857422,2.07569928169251,0,0.190231171995401,2.74435000419617,0.756793391704559,6.34157195091248,1223066.79086538,0,0,0,0,0,3728811,42449,7052,0.990000009536743,0,0,0,0,0,0,100,377831.2,28,389.4,168148.1,209265.7,0,28,389.4,168148.1,209265.7,0.119501634857143,0.00203395951540832,0.000424285173425094,1.55345231086604e-05,0,0,0,0,-33433.5965868742,7.76124694337247e-06,1.11022302462516e-16,0
"3092",3092,"BST-Cassandra",2017-10-19 04:10:00,2017-10-19 04:20:00,3794758,0.000204758911114754,0,59428.040704,66.7476654052734,7.89163484573364,2.07137506008148,0,0.164926601946354,3.30454998016357,0.71598345041275,6.13246660232544,1232067.44230769,0,0,0,0,0,3750044,37969,6745,0.990000009536743,0,0,0,0,0,0,100,379475.8,33.1,344.7,167523.2,211574.8,0,33.1,344.7,167523.2,211574.8,0.0807117916435045,0.00167679794110821,0.000427083562991872,1.37308125017724e-05,0,0,0,0,-52491.4701981572,-1.96448400035308e-06,1.11022302462516e-16,0
"3093",3093,"BST-Cassandra",2017-10-19 04:20:00,2017-10-19 04:30:00,3863257,0.000202656346306497,0,59373.060096,66.806266784668,8.22327518463135,2.12751657962799,0,0.188428107649088,2.62058336734772,0.67952966094017,6.30405688285828,1238910.26682692,0,0,0,0,0,3814712,39750,8795,0.990000009536743,0,0,0,0,0,0,100,386325.7,34,376.9,167790.3,218124.5,0,34,376.9,167790.3,218124.5,0.105602229205882,0.00220435315547891,0.000422032965477742,1.40150256463625e-05,0,0,0,0,-94039.1554004727,-9.68596508596785e-07,0,0
"3094",3094,"BST-Cassandra",2017-10-19 04:30:00,2017-10-19 04:40:00,3925412,0.000201702621820843,0,59356.942336,66.7657470703125,8.6922456741333,2.11696650981903,0,0.196058318763971,2.61783335208893,0.747834020853043,6.58005919456482,1256049.52163462,0,0,0,0,0,3876266,39837,9309,0.990000009536743,0,0,0,0,0,0,100,392541.2,24.6,457.8,174796.8,217262,0,24.6,457.8,174796.8,217262,0.037958487699187,0.00183715621865443,0.00042520124528996,1.41669655333192e-05,0,0,0,0,-45780.702752355,8.00894223563136e-07,0,0
"3095",3095,"BST-Cassandra",2017-10-19 04:40:00,2017-10-19 04:50:00,3991502,0.000197710020820483,0,59341.717504,66.7524719238281,8.55696563720703,2.12988414764404,0,0.200257629156113,2.45456666946411,0.738532102108002,6.78454599380493,1273335.20913462,0,0,0,0,0,3938767,44709,8026,0.990000009536743,0,0,0,0,0,0,100,399150.2,14.9,425.7,177152.8,221556.8,0,14.9,425.7,177152.8,221556.8,0.000419083899328859,0.00188193610124501,0.000423981229050853,1.35366999807724e-05,0,0,0,0,-63751.2010319289,-1.5349435045134e-06,0,0
"3096",3096,"BST-Cassandra",2017-10-19 04:50:00,2017-10-19 05:00:00,4101000,0.000195159771981224,0,59291.684864,66.7069625854492,8.93399343490601,2.18756067752838,0,0.229128396511078,2.73113331794739,0.947942405939102,7.42190847396851,1284680.50240385,0,0,0,0,0,4050408,42241,8351,0.990000009536743,0,0,0,0,0,0,100,410100,20.9,363.2,182413.5,227302.4,0,20.9,363.2,182413.5,227302.4,0.0352331293110048,0.00199718252670705,0.000412741039251481,1.4446551508915e-05,0,0,0,0,-60705.985808325,-8.40116581510888e-06,1.11022302462516e-16,0
"3097",3097,"BST-Cassandra",2017-10-19 05:00:00,2017-10-19 05:10:00,4279306,0.00019966791218062,0,59269.967872,66.788444519043,8.70849161148071,2.20585408210754,0,0.203409378230572,2.89591670036316,0.745230048894882,6.74879999160767,1335363.63461538,0,0,0,0,0,4225707,44459,9140,0.990000009536743,0,0,0,0,0,0,100,427930.6,16.8,428.9,188640.5,238844.4,0,16.8,428.9,188640.5,238844.4,0.105302979880952,0.00169301852179995,0.000419964383342919,1.56021765559502e-05,0,0,0,0,62886.4638907928,-1.06456980836719e-06,1.11022302462516e-16,0
"3098",3098,"BST-Cassandra",2017-10-19 05:10:00,2017-10-19 05:20:00,4272541,0.000212604026591904,0,59246.53056,66.8042907714844,8.65308141708374,2.21518979072571,0,0.215177038311958,2.50979998111725,0.779371130466461,7.25131139755249,1358644.17788462,0,0,0,0,0,4215792,47004,9745,0.990000009536743,0,0,0,0,0,0,100,427254.1,15.9,414.4,189303.4,237520.4,0,15.9,414.4,189303.4,237520.4,0.0877518169433962,0.00208986421332046,0.000451639703270518,1.29576954838405e-05,0,0,0,0,13309.0379536962,9.99249968912719e-06,1.11022302462516e-16,0
"3099",3099,"BST-Cassandra",2017-10-19 05:20:00,2017-10-19 05:30:00,4324142,0.000203449965074227,0,59191.3984,66.7761154174805,9.03210687637329,2.24981043338776,0,0.252160210907459,2.79588327407837,0.913949179649353,7.42331809997559,1346044.77403846,0,0,0,0,0,4270844,44460,8838,0.990000009536743,0,0,0,0,0,0,100,432414.2,16.1,326.4,193895.4,238176.3,0,16.1,326.4,193895.4,238176.3,0.0278202342732919,0.00159501996292892,0.00043123145171314,1.42429737022533e-05,0,0,0,0,1754.19040120766,2.95670988225522e-07,1.11022302462516e-16,0
"3100",3100,"BST-Cassandra",2017-10-19 05:30:00,2017-10-19 05:40:00,4416423,0.000201996697291904,0,59189.112832,66.7788848876953,9.22814569473267,2.27454097270966,0,0.225278456509113,2.96175005435944,0.844888806343079,6.90842356681824,1382055.51923077,0,0,0,0,0,4360669,46620,9134,0.990000009536743,0,0,0,0,0,0,100,441642.3,43.2,451,194021.8,247126.3,0,43.2,451,194021.8,247126.3,0.0753918659652778,0.00172048358935698,0.000422335707867879,1.30908164412286e-05,0,0,0,0,28525.3990638424,2.10011217079831e-06,1.11022302462516e-16,0
"3101",3101,"BST-Cassandra",2017-10-19 05:40:00,2017-10-19 05:50:00,4520941,0.000206021181847319,0,59397.480448,66.7253570556641,9.55774831771851,2.34265661239624,0,0.273273202776909,3.12298336029053,1.02568575143814,7.91163539886475,1408486.22596154,0,0,0,0,0,4457678,51463,11800,0.990000009536743,0,0,0,0,0,0,100,452094.1,17.3,402.2,199776.9,251897.7,0,17.3,402.2,199776.9,251897.7,0.0527980331560694,0.0017967003784187,0.000441593794435193,1.30397483220371e-05,0,0,0,0,35652.8405763786,1.78176870908498e-06,1.11022302462516e-16,0
"3102",3102,"BST-Cassandra",2017-10-19 05:50:00,2017-10-19 06:00:00,4598257,0.000204843897797144,0,59330.318336,66.7994003295898,8.9947566986084,2.38954083919525,0,0.2653589874506,3.10533328056335,0.967857724428177,8.34438533782959,1428713.64903846,0,0,0,0,0,4536673,50928,10656,0.990000009536743,0,0,0,0,0,0,100,459825.7,17.4,414.3,203184.9,256209.1,0,17.4,414.3,203184.9,256209.1,0.12271113,0.00204376125633599,0.000432422469722405,1.30708412640301e-05,0,0,0,0,38513.9136017775,9.77069520790696e-07,1.11022302462516e-16,0
"3103",3103,"BST-Cassandra",2017-10-19 06:00:00,2017-10-19 06:10:00,4672838,0.000197247413783444,0,59307.323392,66.7464370727539,8.94485597610474,2.36350564956665,0,0.235702878236771,3.30900001525879,0.928368532657623,7.6379490852356,1448410.88942308,0,0,0,0,0,4611379,50142,11317,0.990000009536743,0,0,0,0,0,0,100,467283.8,11.8,451.4,207049.8,259770.8,0,11.8,451.4,207049.8,259770.8,0.00227799922881356,0.00267596612317235,0.000422546125140908,1.32717720883179e-05,0,0,0,0,92981.4526753426,-6.14961592118886e-06,1.11022302462516e-16,0
"3104",3104,"BST-Cassandra",2017-10-19 06:10:00,2017-10-19 06:20:00,4673916,0.000209971292505471,0,59300.421632,66.7467269897461,9.30205297470093,2.40017073154449,0,0.260024240612984,2.95776665210724,0.936323326826096,8.05560884475708,1459859.46153846,0,0,0,0,0,4611067,51163,11686,0.990000009536743,0,0,0,0,0,0,100,467391.6,35.2,428.2,208229.1,258699.1,0,35.2,428.2,208229.1,258699.1,0.136125586096591,0.00195245686781878,0.000425864371288163,1.48195372206552e-05,0,0,0,0,123681.533046852,5.74475298629974e-08,1.11022302462516e-16,0
"3105",3105,"BST-Cassandra",2017-10-19 06:20:00,2017-10-19 06:30:00,4739499,0.000209516565816134,0,59241.750528,66.707878112793,9.70369987487793,2.41611130237579,0,0.281259423494339,3.20136663913727,0.951534456014633,8.30545530319214,1475360.91826923,0,0,0,0,0,4677451,50916,11132,0.990000009536743,0,0,0,0,0,0,100,473949.9,41.5,416.8,210311.1,263180.5,0,41.5,416.8,210311.1,263180.5,0.112585937655422,0.00207108550575816,0.000427790018824494,1.4422881396608e-05,0,0,0,0,19217.5928940941,5.15547707940413e-06,0,0
"3106",3106,"BST-Cassandra",2017-10-19 06:30:00,2017-10-19 06:40:00,4740121,0.00019776137270884,0,59234.16064,66.7654037475586,9.80690088272095,2.43051283359528,0,0.289840918779373,2.94854998588562,1.033413875103,8.60314788818359,1496545.875,0,0,0,0,0,4681149,48051,10921,0.990000009536743,0,0,0,0,0,0,100,474012.1,23.7,393,208811.8,264783.6,0,23.7,393,208811.8,264783.6,0.164447905021097,0.00176599555979644,0.00041081159525659,1.27180207014332e-05,0,0,0,0,40611.0234062346,-3.7854289989817e-06,0,0
"3107",3107,"BST-Cassandra",2017-10-19 06:40:00,2017-10-19 06:50:00,4852377,0.000199642624068163,0,59215.908864,66.7538986206055,10.5420516014099,2.43622772693634,0,0.30495638102293,3.48624992370605,1.12216180562973,8.77632112503052,1495442.0625,0,0,0,0,0,4789884,51914,10579,0.990000009536743,0,0,0,0,0,0,100,485237.7,24.5,355.8,216507,268350.4,0,24.5,355.8,216507,268350.4,0.085348293522449,0.00173287697554806,0.000419153789094117,1.27326342356859e-05,0,0,0,0,120169.61696762,-4.20194123831093e-06,0,0
"3108",3108,"BST-Cassandra",2017-10-19 06:50:00,2017-10-19 07:00:00,4977119,0.000216300234394235,0,59160.3712,66.7414169311523,9.93006811141968,2.46911222934723,0,0.302285295724869,3.33428325653076,1.07379764318466,8.6297999382019,1519474.3125,0,0,0,0,0,4898661,64823,13635,0.990000009536743,0,0,0,0,0,0,100,497711.9,43.1,520.5,223842.9,273305.4,0,43.1,520.5,223842.9,273305.4,0.131896097178654,0.00185581541882805,0.000432371636975754,1.54450143264641e-05,0,0,0,0,173383.181006777,1.05384751072588e-05,1.11022302462516e-16,0
"3109",3109,"BST-Cassandra",2017-10-19 07:00:00,2017-10-19 07:10:00,4757490,0.00020031169394912,0,59336.2944,66.729133605957,10.0454285621643,2.4127357006073,0,0.303466063737869,3.13161668777466,1.13231456279755,8.84915904998779,1489819.51923077,0,0,0,0,0,4693420,52264,11806,0.990000009536743,0,0,0,0,0,0,100,475749,6.1,470.3,211770.6,263502,0,6.1,470.3,211770.6,263502,0.188487350655738,0.00206938490686796,0.000423958573561202,1.28770256988562e-05,0,0,0,0,-32578.0744951535,-3.10972316850872e-06,1.11022302462516e-16,0
"3110",3110,"BST-Cassandra",2017-10-19 07:10:00,2017-10-19 07:20:00,4808517,0.000193820175070609,0,59354.529792,66.800537109375,9.3445013999939,2.37800989151001,0,0.254099562764168,3.44698333740234,0.926395064592361,7.96283769607544,1488858,0,0,0,0,0,4744818,54604,9095,0.990000009536743,0,0,0,0,0,0,100,480851.7,24,555.2,213758.2,266514.3,0,24,555.2,213758.2,266514.3,0.00121779188333333,0.00176690727323487,0.000414157167265162,1.37293051892525e-05,0,0,0,0,6320.94003567938,-1.0882911182312e-05,1.11022302462516e-16,0
"3111",3111,"BST-Cassandra",2017-10-19 07:20:00,2017-10-19 07:30:00,4785963,0.000211566527548792,0,59314.97472,66.7625732421875,9.23409214019775,2.41263957023621,0,0.244269305467606,2.75454242229462,0.903346073627472,7.96478462219238,1515505.125,0,0,0,0,0,4722191,53202,10570,0.990000009536743,0,0,0,0,0,0,100,478596.3,54.2,458.1,213525.5,264558.5,0,54.2,458.1,213525.5,264558.5,0.104422311675277,0.00206601869242523,0.000424120538783892,1.54531974168284e-05,0,0,0,0,-50788.3564045615,5.62603419922999e-06,0,0
"3112",3112,"BST-Cassandra",2017-10-19 07:30:00,2017-10-19 07:40:00,4805899,0.000199806941638183,0,59290.476544,66.7543182373047,9.33943910598755,2.40706396102905,0,0.258093659579754,3.34635553359985,0.927882277965546,8.30768270492554,1497943.05288462,0,0,0,0,0,4743014,50724,12161,0.990000009536743,0,0,0,0,0,0,100,480589.9,12.2,425.1,213006.9,267145.7,0,12.2,425.1,213006.9,267145.7,0.00248224270491803,0.00210444578334509,0.000430051842450174,1.30876335950756e-05,0,0,0,0,5693.15943626501,-1.49121541211442e-06,0,0
"3113",3113,"BST-Cassandra",2017-10-19 07:40:00,2017-10-19 07:50:00,4883837,0.000204601451876056,0,59270.569984,66.7307052612305,9.8746527671814,2.46765019893646,0,0.344108113646507,2.94746668338776,0.982732033729553,8.37123293876648,1515105.73557692,0,0,0,0,0,4814514,56830,12493,0.990000009536743,0,0,0,0,0,0,100,488383.7,30.2,356.5,214985.5,273011.5,0,30.2,356.5,214985.5,273011.5,0.102142178940397,0.00257639138821879,0.000429467000520965,1.31557055955518e-05,0,0,0,0,49192.2738858005,-1.76081497336463e-06,0,0
"3114",3114,"BST-Cassandra",2017-10-19 07:50:00,2017-10-19 08:00:00,4991388,0.000208796123141299,0,59219.23072,66.7818222045898,9.70553960800171,2.4595312833786,0,0.305316358804703,3.06215000152588,0.949241411685944,8.51686162948608,1533825.69711538,0,0,0,0,0,4914575,63563,13250,0.990000009536743,0,0,0,0,0,0,100,499138.8,37.3,429.4,224181.5,274490.6,0,37.3,429.4,224181.5,274490.6,0.0729460589919571,0.00178981487936656,0.000432629058207301,1.36302686769602e-05,0,0,0,0,137566.399684001,2.60502708358018e-06,1.11022302462516e-16,0
"3115",3115,"BST-Cassandra",2017-10-19 08:00:00,2017-10-19 08:10:00,4819124,0.000202483799928576,0,59196.809216,66.7467880249023,9.45573463439941,2.45728352069855,0,0.274021561443806,2.94275002479553,0.94336085319519,8.49367446899414,1518331.27884615,0,0,0,0,0,4753619,52932,12573,0.990000009536743,0,0,0,0,0,0,100,481912.4,36.1,460.9,214976.2,266439.2,0,36.1,460.9,214976.2,266439.2,0.0563826200083102,0.00200642738099371,0.000423957231049763,1.30557535411456e-05,0,0,0,0,-8453.69885517377,-3.312867772421e-06,1.11022302462516e-16,0
"3116",3116,"BST-Cassandra",2017-10-19 08:10:00,2017-10-19 08:20:00,4592433,0.000217273679047903,0,59185.790976,66.7389678955078,10.0529880523682,2.49579479694366,0,0.343220962584019,3.31698331832886,1.17765033841133,9.02080917358398,1508456.66826923,0,0,0,0,0,4519414,60171,12848,0.990000009536743,0,0,0,0,0,0,100,459243.3,36,458.2,203191.4,255557.7,0,36,458.2,203191.4,255557.7,0.0924509848416667,0.00189848510824967,0.000453155563689703,1.3719197794862e-05,0,0,0,0,-148137.623025642,6.27997334057373e-06,1.11022302462516e-16,0
"3117",3117,"BST-Cassandra",2017-10-19 08:20:00,2017-10-19 08:30:00,5073080,0.000203305146298895,0,59317.338112,66.7402954101562,9.66128549575806,2.42859060764313,0,0.279688690602779,3.88834998607636,0.895338267087936,8.2291955947876,1524808.06730769,0,0,0,0,0,4999619,61821,11640,0.990000009536743,0,0,0,0,0,0,100,507308,31.7,470.2,227831.8,278974.3,0,31.7,470.2,227831.8,278974.3,0.0798988610599369,0.00272226012101234,0.000418462247805179,1.42899163277764e-05,0,0,0,0,200146.547664802,-6.87648123193842e-07,1.11022302462516e-16,0
"3118",3118,"BST-Cassandra",2017-10-19 08:30:00,2017-10-19 08:40:00,4841907,0.000202252068104365,0,59346.690048,66.8036193847656,10.1874767303467,2.43406085968018,0,0.276358488202095,3.40134997367859,1.03207650184631,8.38850727081299,1526172.54326923,0,0,0,0,0,4774708,55828,11371,0.990000009536743,0,0,0,0,0,0,100,484190.7,36.4,445.6,214097.8,269610.9,0,36.4,445.6,214097.8,269610.9,0.0816673861208791,0.00185933856867145,0.000422301012647024,1.37740668697e-05,0,0,0,0,24267.0352007542,-8.35169808718141e-07,1.11022302462516e-16,0
"3119",3119,"BST-Cassandra",2017-10-19 08:40:00,2017-10-19 08:50:00,4772319,0.000216696499229829,0,59335.196672,66.7511672973633,8.94292726516724,2.38842966556549,0,0.236072662472725,3.10765001773834,0.837880444526672,7.65093584060669,1497483.67788462,0,0,0,0,0,4706131,53736,12452,0.990000009536743,0,0,0,0,0,0,100,477231.9,47.4,429.3,210887.1,265868.1,0,47.4,429.3,210887.1,265868.1,0.125848615126582,0.0016682362420219,0.000438594292693105,1.59447689004435e-05,0,0,0,0,-30189.5281306207,8.39409508471322e-06,1.11022302462516e-16,0
"3120",3120,"BST-Cassandra",2017-10-19 08:50:00,2017-10-19 09:00:00,4800481,0.00020596066438634,0,59278.385152,66.7723159790039,9.16181230545044,2.41773462295532,0,0.258131794631481,2.60531663894653,0.931685954332352,7.86288032531738,1494671.40865385,0,0,0,0,0,4733432,56260,10789,0.990000009536743,0,0,0,0,0,0,100,480048.1,17.9,519.1,213504.8,266006.3,0,17.9,519.1,213504.8,266006.3,0.177933478882682,0.00207914541340782,0.000426624829864247,1.32338331163585e-05,0,0,0,0,-21959.954975375,-1.19976598055035e-06,1.11022302462516e-16,0
"3121",3121,"BST-Cassandra",2017-10-19 09:00:00,2017-10-19 09:10:00,4775835,0.000209224367384761,0,59262.541824,66.7205810546875,9.43117227554321,2.40652191638947,0,0.262138283252716,2.75171663761139,0.939603102207184,8.06629343032837,1499678.02403846,0,0,0,0,0,4713940,49201,12694,0.990000009536743,0,0,0,0,0,0,100,477583.5,30,435.4,212376.1,264742,0,30,435.4,212376.1,264742,0.09674863294,0.00181899195774001,0.000436338033480227,1.34466300855172e-05,0,0,0,0,22570.0346022006,2.54296153476922e-06,1.11022302462516e-16,0
"3122",3122,"BST-Cassandra",2017-10-19 09:10:00,2017-10-19 09:20:00,4745292,0.000206374661629674,0,59254.788096,66.7877655029297,9.4015007019043,2.3782021522522,0,0.267914982140064,2.85746669769287,0.940825521945953,8.18187141418457,1504637.22115385,0,0,0,0,0,4683582,50560,11150,0.990000009536743,0,0,0,0,0,0,100,474529.2,30.2,541.6,209871.9,264085.5,0,30.2,541.6,209871.9,264085.5,0.13055452302649,0.00274619554948301,0.000424068120123752,1.3256066230823e-05,0,0,0,0,-21436.6799012441,2.45420892700145e-06,1.11022302462516e-16,0
"3123",3123,"BST-Cassandra",2017-10-19 09:20:00,2017-10-19 09:30:00,4940693,0.000206026415289515,0,59204.960256,66.758674621582,9.4598331451416,2.43122889995575,0,0.255323688685894,3.04471969604492,1.03032832145691,8.13602609634399,1473021.07692308,0,0,0,0,0,4869979,58559,12155,0.990000009536743,0,0,0,0,0,0,100,494069.3,55.6,472.7,220442.9,273098.1,0,55.6,472.7,220442.9,273098.1,0.0971427837805755,0.00199947670065581,0.000416690113193031,1.31405469880603e-05,0,0,0,0,154551.190500421,1.7962956346958e-06,1.11022302462516e-16,0
"3124",3124,"BST-Cassandra",2017-10-19 09:30:00,2017-10-19 09:40:00,4691026,0.000198369455297199,0,59186.241536,66.7422714233398,9.9747802734375,2.37755904197693,0,0.270051091909409,3.84524259567261,0.932498753070831,8.08274307250977,1492874.53365385,0,0,0,0,0,4633976,46205,10845,0.990000009536743,0,0,0,0,0,0,100,469102.6,18.3,336.3,207748,261000,0,18.3,336.3,207748,261000,0.0948726229398907,0.00473229602349093,0.00041540117979764,1.31387846260536e-05,0,0,0,0,-24127.0970258797,-2.26155936872247e-06,1.11022302462516e-16,0
