"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.kernel","event_count.sessions","event_count.services","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.Other","cpm.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration.x","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions.x","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions.x","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage.x","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch.x","cpm.OtherTransaction/ProducerEventHandler/big.producer/onEvent.x","cpm.OtherTransaction/ProducerEventHandler/small.producer/onEvent.x","cpm.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration.y","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions.y","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions.y","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage.y","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch.y","cpm.OtherTransaction/ProducerEventHandler/big.producer/onEvent.y","cpm.OtherTransaction/ProducerEventHandler/small.producer/onEvent.y","duration.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration","duration.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions","duration.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions","duration.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage","duration.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch","duration.OtherTransaction/ProducerEventHandler/big.producer/onEvent","duration.OtherTransaction/ProducerEventHandler/small.producer/onEvent","queue_duration","deploys"
"3277","Dirac-Browser",2017-10-20 11:00:00,2017-10-20 11:10:00,10539182,0.000478565863676232,4294.9632,57427.0464,53.1131210327148,31.2026807785034,1.24528840382894,0,3.07249991844098e-05,3.00386513074239,0,0.12200932353735,5567727.57666667,0,0,0,0,0,8860738,1417522,260922,0.910000026226044,0,0,7107.3,0.0179557640893295,0,0.389290174512595,100,1053918.2,22.4,0,24.4,342570.8,342007.5,21,369272.1,22.4,0,24.4,342570.8,342007.5,21,369272.1,0.00322026648660714,0,0.0756734447131148,8.14131605276924e-05,0.000939013513688443,0.00167461587619048,0.000415347124405283,0,0
"3278","Dirac-Browser",2017-10-20 11:10:00,2017-10-20 11:20:00,10471532,0.000463554203037149,4294.9632,57432.121344,53.1108627319336,30.7208939234416,1.22520029147466,0,4.42286266964705e-05,3.1151017109553,0,0.119846736391385,5494312.29333333,0,0,0,0,0,8776379,1438568,256585,0.910000026226044,0,0,6804.1,0.0257832390060589,0,0.369888570268419,100,1047153.2,20.2,0,11.1,340386.3,339624.9,24.6,367086.1,20.2,0,11.1,340386.3,339624.9,24.6,367086.1,0.0033147189009901,0,0.0725874422522523,8.28924224697057e-05,0.000895991313008263,0.00275705246341463,0.000413950189338687,0,0
"3279","Dirac-Browser",2017-10-20 11:20:00,2017-10-20 11:30:00,10537288,0.000358891627718157,4294.9632,57457.000448,53.1085243225098,31.0526653925578,1.22975508371989,0,4.46953269905255e-05,3.21749645074209,0,0.122588495413462,5693647.53,0,0,0,0,0,8855785,1424145,257358,0.910000026226044,0,0,7050.9,0.0176937727250345,0,0.374640989218478,100,1053728.8,18.9,0,12.7,341476.7,343356.1,16.2,368848.2,18.9,0,12.7,341476.7,343356.1,16.2,368848.2,0.00850535036507937,0,0.0741468348031496,8.2522487036158e-05,0.000570860132243464,0.00155886658024691,0.000414422408572144,0,0
"3280","Dirac-Browser",2017-10-20 11:30:00,2017-10-20 11:40:00,10576928,0.000447944240086157,4294.9632,57419.681792,53.1064567565918,31.2057736714681,1.24478651682536,0,3.8637637529367e-05,3.22867351373037,0,0.123284562925498,5592674.4,0,0,0,0,0,8904374,1412938,259616,0.910000026226044,0,0,6847.8,0.0170784661830734,0,0.375789643268821,100,1057692.8,3.6,0,11.8,343164.5,344715.1,23,369774.8,3.6,0,11.8,343164.5,344715.1,23,369774.8,0.00340035,0,0.0691608720762712,9.81031483378962e-05,0.000832279288587591,0.00107499284347826,0.000412060467921286,0,0
"3281","Dirac-Browser",2017-10-20 11:40:00,2017-10-20 11:50:00,10451881,0.000507270114970789,4294.9632,57423.532032,53.1043663024902,31.1510244369507,1.22547491788864,0,3.58303518927035e-05,3.58378802935282,0,0.120965335766474,5569076.98666667,0,0,0,0,0,8772314,1422485,257082,0.910000026226044,0,0,6715,0.0155648086001961,0,0.369215837799914,100,1045188.1,6.3,0,20.6,338361.9,340277.1,23.7,366498.5,6.3,0,20.6,338361.9,340277.1,23.7,366498.5,0.00323707082539683,0,0.0701306158009709,0.000100964576198148,0.00100442441892799,0.00272254052320675,0.000416694433766851,0,0
"3282","Dirac-Browser",2017-10-20 11:50:00,2017-10-20 12:00:00,10339962,0.000508428174784105,4294.9632,57445.82656,53.1014785766602,30.835150718689,1.22865452766418,0,3.30486696232886e-05,3.37189797560374,3.77304531866685e-06,0.119536652664344,5441490.34,0,0,0,0,0,8637729,1441174,261059,0.910000026226044,0,0,7179.6,0.0188063136790253,0,0.40333803934676,100,1033996.2,5.5,0,10.3,334978.9,336034.7,18.2,362948.6,5.5,0,10.3,334978.9,336034.7,18.2,362948.6,0.00316616818181818,0,0.0759255887378641,0.00010149715261409,0.0010117039977172,0.00328691771428571,0.000415724092642319,0,0
"3283","Dirac-Browser",2017-10-20 12:00:00,2017-10-20 12:10:00,10165700,0.000470815083330513,4294.9632,57417.35936,53.0989456176758,30.9918436686198,1.22585850159327,0,4.70081130818774e-05,3.52559770743052,0,0.120857148369153,5524797.59,0,0,0,0,0,8529606,1389136,246958,0.910000026226044,0,0,6659.8,0.0181884136927424,0,0.376806319289375,100,1016570,23.3,0,16.3,330857.3,330735.7,11.2,354926.2,23.3,0,16.3,330857.3,330735.7,11.2,354926.2,0.00342219470815451,0,0.0698701868711657,0.000124363035559741,0.000876812795057503,0.0024835636875,0.00041200210200853,0,0
"3284","Dirac-Browser",2017-10-20 12:10:00,2017-10-20 12:20:00,10197466,0.000451613374949032,4294.9632,57426.755584,53.0967445373535,30.7210748672485,1.21916514635086,0,4.45204871842482e-05,3.11676725546519,0,0.143427490194639,5418592.06666667,0,0,0,0,0,8541596,1410343,245527,0.910000026226044,0,0,6567.9,0.0111232942457316,0,0.369405497404944,100,1019746.6,23.6,0,18.8,332160.1,331528.4,22.2,355993.5,23.6,0,18.8,332160.1,331528.4,22.2,355993.5,0.00301490297033898,0,0.0660192124574468,8.32291647678333e-05,0.000852811471888984,0.00329741347297297,0.000417898241586434,0,0
"3285","Dirac-Browser",2017-10-20 12:20:00,2017-10-20 12:30:00,10199594,0.000657997550133564,4294.9632,57445.322752,53.0945129394531,30.2503231048584,1.21704703172048,0,3.35259925729285e-05,2.97508665720622,0,0.120235248406728,5695510.44666667,0,0,0,0,0,8550391,1408735,240468,0.910000026226044,0,0,6354.4,0.0153856097124352,0,0.373348194055567,100,1019959.4,26.4,0,17.7,333063.4,331574.3,21.9,355255.7,26.4,0,17.7,333063.4,331574.3,21.9,355255.7,0.00273006873484849,0,0.0748680295706215,9.80510058994774e-05,0.00148047418508009,0.00249286496803653,0.000411350364738975,0,0
"3286","Dirac-Browser",2017-10-20 12:30:00,2017-10-20 12:40:00,10167172,0.000437659111833753,4294.9632,57419.14112,53.0921096801758,30.0641521453857,1.23329452673594,0,3.86320544445577e-05,2.81511631011963,0,0.121647901833057,5551372.21,0,0,0,0,0,8511676,1412148,243348,0.910000026226044,0,0,5960.9,0.0150152657815542,0,0.350008832347874,100,1016717.2,18.8,0,24.7,331203.4,330314.5,9.4,355146.4,18.8,0,24.7,331203.4,330314.5,9.4,355146.4,0.0121772782925532,0,0.0716768726720648,8.31497170261538e-05,0.000812670652684336,0.00141881575531915,0.000413875767821102,0,0
"3287","Dirac-Browser",2017-10-20 12:40:00,2017-10-20 12:50:00,10108294,0.000449671515716302,4294.9632,57408.118784,53.089916229248,30.0698231379191,1.21766531467438,0,4.39614535328777e-05,2.948428551356,0,0.121914028624694,5330878.89,0,0,0,0,0,8425065,1439331,243898,0.899999976158142,0,0,6552.7,0.0127514513175291,0,0.37412841375607,100,1010829.4,3,0,12.2,327692.8,329069.2,9.1,354043.1,3,0,12.2,327692.8,329069.2,9.1,354043.1,0.003083284,0,0.0728743168852459,0.000106535601671749,0.0008253900945014,0.000813553637362637,0.000415525852291712,0,0
"3288","Dirac-Browser",2017-10-20 12:50:00,2017-10-20 13:00:00,10047411,0.000573526588579586,4294.9632,57422.569472,53.0878028869629,29.8805362701416,1.19386963844299,0,2.79506738782705e-05,3.2985409895579,0,0.119360672434171,5393232.36,0,0,0,0,0,8398333,1412794,236284,0.910000026226044,0,0,6521.1,0.0194455246448479,0,0.387074839478548,100,1004741.1,15,0,24.6,326617.4,326143.9,6.7,351933.5,15,0,24.6,326617.4,326143.9,6.7,351933.5,0.00334812859333333,0,0.0692189742764228,8.25171753421588e-05,0.00123640909611616,0.00223981446268657,0.000409960660656914,0,0
"3289","Dirac-Browser",2017-10-20 13:00:00,2017-10-20 13:10:00,9813624,0.000412667440103982,4294.9632,57419.792384,53.0854759216309,29.3187782287598,1.19850198427836,0,4.09596291622923e-05,2.96982072194417,5.4432656421947e-06,0.121092054247856,5253024.92,0,0,0,0,0,8204289,1378003,231332,0.910000026226044,0,0,6811.5,0.0146298935636801,0,0.385943052230246,100,981362.4,7.5,0,14.7,318832.8,318927.7,4,343575.7,7.5,0,14.7,318832.8,318927.7,4,343575.7,0.0028952374,0,0.0706899912244898,8.24028901954253e-05,0.000736738302877423,0.001052759,0.000415257087701779,0,0
"3290","Dirac-Browser",2017-10-20 13:10:00,2017-10-20 13:20:00,9686662,0.000431331254094548,4294.9632,57413.484544,53.0833854675293,28.8860017140706,1.19510944684347,0,4.39636290442043e-05,3.17514847914378,0,0.122210319836934,5187400.76,0,0,0,0,0,8101227,1360937,224498,0.910000026226044,0,0,6669.2,0.0126774753591128,0,0.389225927362801,100,968666.2,16.2,0,24.5,316327,313909.6,3.3,338385.6,16.2,0,24.5,316327,313909.6,3.3,338385.6,0.00355948711111111,0,0.0747380843428571,8.11820591334284e-05,0.000801240583287036,0.000473104,0.00040997167320743,0,0
"3291","Dirac-Browser",2017-10-20 13:20:00,2017-10-20 13:30:00,9619640,0.000674107418756627,4294.9632,57399.97184,53.0811576843262,28.2647539138794,1.1740089058876,0,3.35021393160181e-05,2.79324727058411,0,0.120567800601323,5137905.75666667,0,0,0,0,0,8028182,1367189,224269,0.910000026226044,0,0,6719.3,0.0173837921026191,0,0.408154567114778,100,961964,17.7,0,10.3,313528.2,312499.5,15.2,335893.1,17.7,0,10.3,313528.2,312499.5,15.2,335893.1,0.00353675234463277,0,0.0713516145242718,0.000116620820122401,0.00151637803930598,0.00180554307894737,0.000408495463783865,0,0
"3292","Dirac-Browser",2017-10-20 13:30:00,2017-10-20 13:40:00,9440612,0.000598963603466174,4294.9632,57398.501376,53.0786666870117,27.9448472976685,1.17418635686239,0,4.70187330696111e-05,2.78726997772853,0,0.121528720855713,5280385.14666667,0,0,0,0,0,7853719,1364465,222428,0.899999976158142,0,0,6626.3,0.0151597333649023,0,0.413839695985811,100,944061.2,30.3,0,9.8,307002,306532.4,7.8,330478.9,30.3,0,9.8,307002,306532.4,7.8,330478.9,0.00345638090759076,0,0.0694321318367347,8.16528809040332e-05,0.00131843054084854,0.0044677221025641,0.000409796241502256,0,0
"3293","Dirac-Browser",2017-10-20 13:40:00,2017-10-20 13:50:00,9364082,0.000433694153707646,4294.9632,57388.150784,53.0763893127441,26.8661127726237,1.1529000600179,0,3.58334368987319e-05,2.74361112117767,0,0.118516572316488,5014259.54333333,0,0,0,0,0,7779589,1373475,211018,0.899999976158142,0,0,7030.6,0.0150098704661779,0,0.422860457650841,100,936408.2,8.1,0,5.3,304683.2,305195,2.6,326514,8.1,0,5.3,304683.2,305195,2.6,326514,0.00335239554320988,0,0.0708076669811321,9.94244290062596e-05,0.000792105966005013,0.002005377,0.000409377176237772,0,0
"3294","Dirac-Browser",2017-10-20 13:50:00,2017-10-20 14:00:00,9170685,0.000373466726294055,4294.9632,57374.232576,53.0741958618164,26.4552651723226,1.15995788971583,0,4.08883247776733e-05,2.4795628786087,0,0.119238533079624,4936553.73333333,0,0,0,0,0,7643402,1320048,207235,0.910000026226044,0,0,6644.5,0.0138046827762333,0,0.402914286119303,100,917068.5,13.6,0,11.8,299505.6,298769.8,11.5,318756.2,13.6,0,11.8,299505.6,298769.8,11.5,318756.2,0.00313570159558824,0,0.0652701721186441,0.000105113862033965,0.000601586052582958,0.001830138,0.000409224213969485,0,0
"3295","Dirac-Browser",2017-10-20 14:00:00,2017-10-20 14:10:00,8843323,0.000613803394631408,4294.9632,57401.020416,53.0721778869629,25.5828535079956,1.12873551050822,0,3.89460399067805e-05,2.22447772820791,0,0.118315021197001,5014032.03333333,0,0,0,0,0,7365656,1283395,194272,0.910000026226044,0,0,6529.2,0.0150669141273895,0,0.430754366882223,100,884332.3,17.9,0,16.8,287085.3,289193.6,11.8,308006.9,17.9,0,16.8,287085.3,289193.6,11.8,308006.9,0.00266034548603352,0,0.0730729689880952,7.87229128736302e-05,0.00136442434540598,0.00204350146610169,0.0004036397525734,0,0
"3296","Dirac-Browser",2017-10-20 14:10:00,2017-10-20 14:20:00,8784532,0.000493992628828604,4294.9632,57401.921536,53.0700378417969,24.5086669286092,1.11755512952805,0,3.3055051608244e-05,2.24140399297078,0,0.1188604687651,4793658.51,0,0,0,0,0,7314839,1283896,185797,0.910000026226044,0,0,6428.1,0.0139569868050085,0,0.414410238359881,100,878453.2,2.2,0,16.6,285498.1,285395.5,13.2,307527.6,2.2,0,16.6,285498.1,285395.5,13.2,307527.6,0.002744388,0,0.0683142971686747,9.71384752984345e-05,0.000986915651958773,0.000962874363636364,0.000401272941223812,0,0
"3297","Dirac-Browser",2017-10-20 14:20:00,2017-10-20 14:30:00,8667254,0.000448864873391157,4294.9632,57389.932544,53.0678291320801,24.1459782918294,1.10114853779475,0,4.14420874828162e-05,2.02249849637349,0,0.118404440581799,4641370.26666667,0,0,0,0,0,7197832,1283234,186188,0.899999976158142,0,0,6749.2,0.0128587170974493,0,0.442539240225335,100,866725.4,12,0,8.2,282812.5,282911.3,20.6,300960.8,12,0,8.2,282812.5,282911.3,20.6,300960.8,0.002418232975,0,0.078153083097561,8.47158556594918e-05,0.000862261193781231,0.0012969989223301,0.000400197821377734,0,0
"3298","Dirac-Browser",2017-10-20 14:30:00,2017-10-20 14:40:00,8461030,0.000379256240691854,4294.9632,57365.839872,53.0657386779785,23.5376059850057,1.09635360240936,0,4.12486462058344e-05,2.14320187568665,0,0.118352822462718,4613116.98833333,0,0,0,0,0,7025314,1256863,178853,0.899999976158142,0,0,6443.8,0.0133253948256864,0,0.421355319624207,100,846103,12.3,0,9.9,275313,274170.6,9.3,296587.9,12.3,0,9.9,275313,274170.6,9.3,296587.9,0.00245422717073171,0,0.0746768477777778,7.87462122682183e-05,0.000653843967063938,0.000521296311827957,0.000401806204773357,0,0
"3299","Dirac-Browser",2017-10-20 14:40:00,2017-10-20 14:50:00,8285002,0.000406383699264164,4294.9632,57391.296512,53.0638084411621,23.0436862945557,1.10426679849625,0,3.87840833961188e-05,2.07822732925415,0,0.119955005248388,4544810.15666667,0,0,0,0,0,6876340,1233619,175043,0.899999976158142,0,0,6893.9,0.0119871333207632,0,0.462269049542776,100,828500.2,2.9,0,11.1,269553,269018.4,19.2,289895.6,2.9,0,11.1,269553,269018.4,19.2,289895.6,0.002798727,0,0.0707534739189189,8.65643525358649e-05,0.000731036278799146,0.0021185035625,0.000399657428385598,0,0
"3300","Dirac-Browser",2017-10-20 14:50:00,2017-10-20 15:00:00,8084847,0.000477140564959856,4294.9632,57406.447616,53.0617942810059,22.6013789494832,1.07681043545405,0,3.58498795928123e-05,2.11153333187103,0,0.119249703983466,4561285.56166667,0,0,0,0,0,6718808,1197434,168605,0.910000026226044,0,0,6720.1,0.0135376500858034,0,0.465587042030604,100,808484.7,20.8,0,13.8,264947.8,263298.1,5.2,280199,20.8,0,13.8,264947.8,263298.1,5.2,280199,0.00666765851923077,0,0.074568645173913,7.9795949678012e-05,0.000951382574021613,0.005834945,0.000403012804384384,0,0
"3301","Dirac-Browser",2017-10-20 15:00:00,2017-10-20 15:10:00,7769791,0.000560288944293611,4294.9632,57391.497216,53.0596466064453,21.6129547754924,1.06236510674159,0,4.77216742486538e-05,2.04061367511749,0,0.129665387173494,4364270.86666667,0,0,0,0,0,6472746,1142824,154221,0.910000026226044,0,0,6312.7,0.0127683356470842,0,0.46123505767401,100,776979.1,14.1,0,5.8,253641.3,252258.9,19.9,271039.1,14.1,0,5.8,253641.3,252258.9,19.9,271039.1,0.0034820184822695,0,0.0642645144827586,0.000105768769075856,0.00119086298811261,0.00219242709547739,0.000397116962879526,0,0
"3302","Dirac-Browser",2017-10-20 15:10:00,2017-10-20 15:20:00,7628311,0.000404757604414529,4294.9632,57387.040768,53.0573425292969,21.1004278182983,1.05571378866831,0,3.02388478303328e-05,1.84368592103322,0,0.117994464437167,4338058.835,0,0,0,0,0,6334188,1140114,154009,0.910000026226044,0,0,6545.7,0.0156008373838588,0,0.464073895256761,100,762831.1,2.2,0,36.9,248702.8,248141.1,5.4,265942.7,2.2,0,36.9,248702.8,248141.1,5.4,265942.7,0.002846791,0,0.0728789645880759,7.63319372391465e-05,0.000726736962715165,0.00152576994444444,0.000401367199994961,0,0
"3303","Dirac-Browser",2017-10-20 15:20:00,2017-10-20 15:30:00,7520411,0.000442006017320729,4294.9632,57386.545152,53.0552978515625,20.4274278004964,1.05064735809962,0,3.58237361069769e-05,1.70963268280029,0,0.1203365812699,4211940.36833333,0,0,0,0,0,6227494,1144846,148071,0.899999976158142,0,0,6439.7,0.0149126006472479,0,0.478191949881463,100,752041.1,7.2,0,21.9,245368,246409,0,260235,7.2,0,21.9,245368,246409,0,260235,0.00449353520833333,0,0.0724722574885845,7.68061322609305e-05,0.000842522083372766,0,0.000400931482996522,0,0
"3304","Dirac-Browser",2017-10-20 15:30:00,2017-10-20 15:40:00,7313609,0.000497699419765126,4294.9632,57393.074176,53.0532264709473,20.0767869949341,1.02830669085185,0,4.52965211782915e-05,1.89961587587992,0,0.1202404225866,4149880.905,0,0,0,0,0,6053119,1115725,144765,0.899999976158142,0,0,6488.4,0.0181553096992535,0,0.491002458567309,100,731360.9,13.9,0,20.8,238995.7,238363.8,5,253961.7,13.9,0,20.8,238995.7,238363.8,5,253961.7,0.00403523692086331,0,0.0731113215528846,9.93948380125667e-05,0.000994354992341958,0.00603608344,0.000400130163167911,0,0
"3305","Dirac-Browser",2017-10-20 15:40:00,2017-10-20 15:50:00,7266149,0.000767678610400227,4294.9632,57391.2064,53.0511932373047,19.429078801473,1.01651273568471,0,3.58289461776925e-05,1.89610405365626,0,0.119200086096923,4018662.08166667,0,0,0,0,0,6022192,1103126,140831,0.899999976158142,0,0,6057.8,0.0218258870220871,0,0.486846608843281,100,726614.9,19.2,0,4.4,237379.7,236207.9,1.9,253001.8,19.2,0,4.4,237379.7,236207.9,1.9,253001.8,0.010388457140625,0,0.0759262047727273,7.53668414801266e-05,0.00185981201116601,0.001973965,0.000395556809254717,0,0
"3306","Dirac-Browser",2017-10-20 15:50:00,2017-10-20 16:00:00,7202348,0.000355906494839738,4294.9632,57376.219136,53.0489883422852,19.4246759414673,1.01055761575699,0,3.08667297455637e-05,1.62692530155182,0,0.118666603167852,4245301.25333333,0,0,0,0,0,5974696,1093236,134416,0.910000026226044,0,0,6187.4,0.0122471720791926,0,0.470374383464948,100,720234.8,14,0,15.4,235860.1,234068.3,4.5,250272.5,14,0,15.4,235860.1,234068.3,4.5,250272.5,0.00279202160714286,0,0.0750059112012987,7.56162587262534e-05,0.000593814572059523,0.00171604966666667,0.000392797114461637,0,0
"3307","Dirac-Browser",2017-10-20 16:00:00,2017-10-20 16:10:00,6948895,0.000738576543415464,4294.9632,57381.318656,53.0468444824219,19.0612992604574,1.00027039845785,0,3.81767689153397e-05,1.66918544769287,0,0.117406173547109,3986729.88666667,0,0,0,0,0,5764732,1053758,130405,0.910000026226044,0,0,6006.2,0.0148680624659725,0,0.485458479369742,100,694889.5,22.1,0,14,226703.6,227084.8,7.9,241057.1,22.1,0,14,226703.6,227084.8,7.9,241057.1,0.00258872382352941,0,0.0684125261571429,7.41880567758959e-05,0.00175967359725882,0.00126826697468354,0.000397375779626487,0,0
"3308","Dirac-Browser",2017-10-20 16:10:00,2017-10-20 16:20:00,6888827,0.000748005370719863,4294.9632,57387.646976,53.0445365905762,18.550138537089,0.990405146280924,0,4.4189073863284e-05,1.57577778895696,0,0.11741754959027,3927518.86333333,0,0,0,0,0,5702471,1054598,131758,0.899999976158142,0,0,5966.5,0.0118835578075828,0,0.492173776464411,100,688882.7,27.2,0,19.5,224351.6,224388.2,9.5,240086.7,27.2,0,19.5,224351.6,224388.2,9.5,240086.7,0.00610300578676471,0,0.0696445981641026,0.000104834079834064,0.00175701557246905,0.00246460069473684,0.00039971901419029,0,0
"3309","Dirac-Browser",2017-10-20 16:20:00,2017-10-20 16:30:00,6815402,0.000734727635241619,4294.9632,57381.511168,53.0421371459961,18.4870910008748,0.985351785024007,0,9.21872696684053e-05,1.62157698869705,0.000954987294971943,0.118918997049332,4027207.62,0,0,0,0,0,5634728,1050392,130282,0.899999976158142,0,0,6122.6,0.017742523253614,0,0.518560754009815,100,681540.2,11.5,0,10.2,222521.4,222788.5,6.7,236201.9,11.5,0,10.2,222521.4,222788.5,6.7,236201.9,0.00356051694782609,0,0.0735790282941176,7.53926926187774e-05,0.00174376980719561,0.00084422728358209,0.000400847596526954,0,0
"3310","Dirac-Browser",2017-10-20 16:30:00,2017-10-20 16:40:00,6774066,0.00049689691640855,4294.9632,57362.65728,53.0398979187012,18.1989243825277,0.980395615100861,0,4.88512526014044e-05,1.44302268425624,0,0.116995288431644,3844962.915,0,0,0,0,0,5615316,1035645,123105,0.910000026226044,0,0,5849.3,0.0161462329207449,0,0.485277232315127,100,677406.6,19.1,0,5.7,221276.6,220198.9,8.6,235897.7,19.1,0,5.7,221276.6,220198.9,8.6,235897.7,0.00288538641361257,0,0.0742383561403509,7.41320033058173e-05,0.00102701450373231,0.00235692091860465,0.000396576863682011,0,0
"3311","Dirac-Browser",2017-10-20 16:40:00,2017-10-20 16:50:00,6727607,0.000748480193447091,4294.9632,57377.398784,53.076286315918,18.0885666529338,0.979122658570608,0,4.65202824367831e-05,1.48537330627441,1.02584618919839e-05,0.118261028826237,3803831.87166667,0,0,0,0,0,5563407,1033512,130688,0.899999976158142,0,0,5901.5,0.0162135169084259,0,0.501114289226466,100,672760.7,12.8,5.2,28.6,219706.9,219584.6,4.5,233418.1,12.8,5.2,28.6,219706.9,219584.6,4.5,233418.1,0.00275626571875,0.471638240384615,0.0733436285909091,7.90558912587634e-05,0.00176464144910936,0.00116668335555556,0.000403139989719306,0,0
"3312","Dirac-Browser",2017-10-20 16:50:00,2017-10-20 17:00:00,6684766,0.000744043196026757,4294.9632,57390.596096,53.0872001647949,17.998136583964,0.973335186640422,0,3.02357936258583e-05,1.44605327447255,0,0.119779822230339,4191201.21833333,0,0,0,0,0,5530445,1028994,125327,0.899999976158142,0,0,5846.6,0.019889811649915,0,0.502111816629034,100,668476.6,5.9,0,8.8,218493.3,218537.7,7.9,231423,5.9,0,8.8,218493.3,218537.7,7.9,231423,0.00278807205084746,0,0.07345559625,7.85004325981621e-05,0.00177366523438244,0.00112169041772152,0.000397277739226438,0,0
"3313","Dirac-Browser",2017-10-20 17:00:00,2017-10-20 17:10:00,6535101,0.000377585876365492,4294.9632,57428.48,53.1263694763184,17.7340999603271,0.973151191075643,0,4.14122798247263e-05,1.5681649684906,0,0.119705943266551,3898974.215,0,0,0,0,0,5418482,996502,120117,0.910000026226044,0,0,5998.4,0.0112854405414448,0,0.502608911476655,100,653510.1,15.3,0,14.2,214515.5,212696.3,8.9,226259.9,15.3,0,14.2,214515.5,212696.3,8.9,226259.9,0.00364767726797386,0,0.0721808826760564,7.32503313065956e-05,0.00065623533745533,0.00271070530337079,0.000399359855181585,0,0
"3314","Dirac-Browser",2017-10-20 17:10:00,2017-10-20 17:20:00,6616593,0.000478148535169384,4294.9632,57426.812928,53.159351348877,17.4766977310181,0.965231335163116,0,2.18180238637918e-05,1.35649843215942,0,0.116176036000252,3880486.215,0,0,0,0,0,5498375,998563,119655,0.910000026226044,0,0,5716.3,0.0163412631001864,0,0.478342857116948,100,661659.3,7.9,0,18.4,216745.2,216264.5,3,228620.3,7.9,0,18.4,216745.2,216264.5,3,228620.3,0.00310385918987342,0,0.0700670368586956,8.35544156511886e-05,0.000953315723040074,0.000790036,0.000397064190213205,0,0
"3315","Dirac-Browser",2017-10-20 17:20:00,2017-10-20 17:30:00,6586137,0.000416210367591199,4294.9632,57427.509248,53.1573486328125,17.5161733627319,0.961296808719635,0,4.44975150458049e-05,1.54242828289668,0,0.117729107538859,3774483.50333333,0,0,0,0,0,5467160,1000901,118076,0.910000026226044,0,0,6022.9,0.0131036023404847,0,0.496497415708176,100,658613.7,19.7,0,19.7,215236.9,215231.3,2.3,228103.8,19.7,0,19.7,215236.9,215231.3,2.3,228103.8,0.00306896558375635,0,0.0717376923350254,8.94247238582231e-05,0.00075753592307996,0.001100206,0.000396103382210204,0,0
"3316","Dirac-Browser",2017-10-20 17:30:00,2017-10-20 17:40:00,6567951,0.000488082550053433,4294.9632,57433.493504,53.1553421020508,17.7561216990153,0.960248176256816,0,3.58229403597458e-05,1.60997104644775,0,0.118660361568133,3825631.155,0,0,0,0,0,5445366,1002857,119728,0.910000026226044,0,0,5758.2,0.0160693386730433,0,0.488478065685935,100,656795.1,12.7,0,23.5,215129.8,214273.3,7.1,227348.7,12.7,0,23.5,215129.8,214273.3,7.1,227348.7,0.002946167,0,0.0728028171319149,8.12731705695817e-05,0.000983066048209926,0.00266167628169014,0.000398832100854766,0,0
"3317","Dirac-Browser",2017-10-20 17:40:00,2017-10-20 17:50:00,6550186,0.000500093452221509,4294.9632,57393.819648,53.1546821594238,17.5637030919393,0.959393111864726,0,3.58222588450493e-05,1.45866109530131,0,0.11853240976731,3812082.09666667,0,0,0,0,0,5427182,1006120,116884,0.910000026226044,0,0,5795.8,0.0164734223107844,0,0.486215200606517,100,655018.6,20.5,1.7,15.8,214158.9,214447.3,3.4,226371,20.5,1.7,15.8,214158.9,214447.3,3.4,226371,0.00287122915121951,0.49513763,0.0743257447151899,7.26446974849049e-05,0.00102406879389249,0.00405153652941176,0.000398971159800946,0,0
